用户号,一级标签,二级标签,推荐指数,业务品牌,用户状态,状态改变时间,预存款,套餐,销售品,资费,入网时间,销售品生效时间,销售品失效时间,机顶盒编号
11012,偏好语种,国语,0.543991580499,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好语种,粤语,0.510777390997,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11013,偏好节目类型,恐怖,1.54387026166,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好节目类型,动作,1.51844911326,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好节目类型,大陆剧场,1.51045544166,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好节目类型,纪录片,1.47540966606,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好地区,台湾,1.06383310779,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好地区,法国,0.95690340913,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好地区,美国,0.93231341329,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好地区,大陆,0.917124047934,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好语种,法语,0.687593507491,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好语种,德语,0.650289623622,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好语种,国语,0.586268322721,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11013,偏好语种,日语,0.570419845526,互动电视,正常        ,20160525,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10314
11018,偏好节目类型,广告,1.28819741299,互动电视,正常        ,20160525,60,,互动59元包-600预存,互动59元包-600预存,20160525,20160525,20500101,10427
11018,偏好节目类型,综艺娱乐,1.26569793031,互动电视,正常        ,20160525,60,,互动59元包-600预存,互动59元包-600预存,20160525,20160525,20500101,10427
11018,偏好节目类型,纪录片,1.22200194066,互动电视,正常        ,20160525,60,,互动59元包-600预存,互动59元包-600预存,20160525,20160525,20500101,10427
11018,偏好节目类型,电视剧场,1.20915775046,互动电视,正常        ,20160525,60,,互动59元包-600预存,互动59元包-600预存,20160525,20160525,20500101,10427
11018,偏好语种,德语,0.642114812638,互动电视,正常        ,20160525,60,,互动59元包-600预存,互动59元包-600预存,20160525,20160525,20500101,10427
11018,偏好语种,法语,0.621909397478,互动电视,正常        ,20160525,60,,互动59元包-600预存,互动59元包-600预存,20160525,20160525,20500101,10427
11018,偏好语种,其他,0.557806730706,互动电视,正常        ,20160525,60,,互动59元包-600预存,互动59元包-600预存,20160525,20160525,20500101,10427
11018,偏好语种,国语,0.515808777505,互动电视,正常        ,20160525,60,,互动59元包-600预存,互动59元包-600预存,20160525,20160525,20500101,10427
11020,偏好节目类型,广告,1.1825003351,互动电视,正常        ,20160526,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160526,20160526,20500101,10135
11020,偏好节目类型,综艺娱乐,1.11387203135,互动电视,正常        ,20160526,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160526,20160526,20500101,10135
11020,偏好节目类型,大陆剧场,1.09627030618,互动电视,正常        ,20160526,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160526,20160526,20500101,10135
11020,偏好节目类型,电视剧场,1.08676491352,互动电视,正常        ,20160526,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160526,20160526,20500101,10135
11021,偏好节目类型,广告,1.18128536723,互动电视,正常        ,20160526,60,,互动59元包-600预存,互动59元包-600预存,20160526,20160526,20500101,10010
11021,偏好节目类型,大陆剧场,1.11038057956,互动电视,正常        ,20160526,60,,互动59元包-600预存,互动59元包-600预存,20160526,20160526,20500101,10010
11021,偏好节目类型,恐怖,1.10860539901,互动电视,正常        ,20160526,60,,互动59元包-600预存,互动59元包-600预存,20160526,20160526,20500101,10010
11021,偏好节目类型,综艺娱乐,1.08405710215,互动电视,正常        ,20160526,60,,互动59元包-600预存,互动59元包-600预存,20160526,20160526,20500101,10010
11024,偏好节目类型,欧美剧场,0.760841819906,互动电视,正常        ,20160530,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160530,20160530,20500101,11252
11024,偏好节目类型,广告,0.727034463426,互动电视,正常        ,20160530,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160530,20160530,20500101,11252
11024,偏好节目类型,恐怖,0.66042505333,互动电视,正常        ,20160530,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160530,20160530,20500101,11252
11024,偏好节目类型,电视剧场,0.641970130203,互动电视,正常        ,20160530,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160530,20160530,20500101,11252
11026,偏好节目类型,动作,2.667562353,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好节目类型,恐怖,2.61518324497,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好节目类型,综艺娱乐,2.58014706033,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好节目类型,历史,2.55446563741,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好地区,法国,1.88378723242,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好地区,大陆,1.81052224612,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好地区,中国,1.72753094273,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好地区,香港,1.61805672798,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好语种,德语,1.12575663365,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好语种,日语,0.986785049006,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好语种,英语,0.928947679087,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11026,偏好语种,粤语,0.888914688498,互动电视,正常        ,20160528,60,,互动59元包-600预存,互动59元包-600预存,20160528,20160528,20500101,11254
11027,偏好节目类型,生活服务,0.794668943868,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好地区,其他,0.754729709196,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好语种,德语,0.751231226071,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好节目类型,广告,0.747338470805,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好语种,法语,0.72759224671,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好地区,台湾,0.715761685715,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好节目类型,恐怖,0.698387201477,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好节目类型,大陆剧场,0.675676083159,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好地区,其他国家,0.665922217423,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好地区,法国,0.665840362248,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好语种,其他,0.652596429753,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11027,偏好语种,国语,0.603461643801,互动电视,正常        ,20160528,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267
11028,偏好节目类型,广告,1.73728373436,互动电视,正常        ,20160530,60,,互动59元包-600预存,互动59元包-600预存,20160530,20160530,20500101,11116
11028,偏好节目类型,恐怖,1.69026700456,互动电视,正常        ,20160530,60,,互动59元包-600预存,互动59元包-600预存,20160530,20160530,20500101,11116
11028,偏好节目类型,综艺娱乐,1.61010715485,互动电视,正常        ,20160530,60,,互动59元包-600预存,互动59元包-600预存,20160530,20160530,20500101,11116
11028,偏好节目类型,大陆剧场,1.60621234539,互动电视,正常        ,20160530,60,,互动59元包-600预存,互动59元包-600预存,20160530,20160530,20500101,11116
11028,偏好地区,其他,0.801362241074,互动电视,正常        ,20160530,60,,互动59元包-600预存,互动59元包-600预存,20160530,20160530,20500101,11116
11028,偏好地区,其他国家,0.782484094302,互动电视,正常        ,20160530,60,,互动59元包-600预存,互动59元包-600预存,20160530,20160530,20500101,11116
11028,偏好地区,美国,0.756275116776,互动电视,正常        ,20160530,60,,互动59元包-600预存,互动59元包-600预存,20160530,20160530,20500101,11116
11028,偏好地区,法国,0.741275746919,互动电视,正常        ,20160530,60,,互动59元包-600预存,互动59元包-600预存,20160530,20160530,20500101,11116
11030,偏好节目类型,大陆剧场,2.75814590392,互动电视,正常        ,20170730,90,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160606,20160606,20500101,10970
11030,偏好节目类型,广告,2.73135574914,互动电视,正常        ,20170730,90,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160606,20160606,20500101,10970
11030,偏好节目类型,纪录片,2.55111315487,互动电视,正常        ,20170730,90,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160606,20160606,20500101,10970
